,Fechas,Links
941,"octubre 18, 2020",https://lopezobrador.org.mx/2020/10/18/version-estenografica-supervision-de-la-refineria-dos-bocas-en-paraiso-tabasco/
942,"octubre 18, 2020",https://lopezobrador.org.mx/2020/10/18/version-estenografica-visita-tecnica-a-la-presa-angel-albino-corzo-en-ostucan-chiapas/
943,"octubre 17, 2020",https://lopezobrador.org.mx/2020/10/17/version-estenografica-ampliacion-del-aeropuerto-internacional-angel-albino-corzo-en-chiapas/
944,"octubre 17, 2020",https://lopezobrador.org.mx/2020/10/17/version-estenografica-sembrando-vida-en-san-pedro-tapanatepec/
945,"octubre 16, 2020",https://lopezobrador.org.mx/2020/10/16/version-estenografica-avance-del-programa-nacional-de-reconstruccion-en-santo-domingo-tehuantepec-oaxaca/
946,"octubre 16, 2020",https://lopezobrador.org.mx/2020/10/16/version-estenografica-supervision-de-obra-del-aeropuerto-general-felipe-angeles-en-zumpango-estado-de-mexico/
947,"octubre 16, 2020",https://lopezobrador.org.mx/2020/10/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-398/
948,"octubre 15, 2020",https://lopezobrador.org.mx/2020/10/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-397/
949,"octubre 14, 2020",https://lopezobrador.org.mx/2020/10/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-396/
950,"octubre 13, 2020",https://lopezobrador.org.mx/2020/10/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-395/
951,"octubre 12, 2020",https://lopezobrador.org.mx/2020/10/12/version-estenografica-graduacion-15a-generacion-del-curso-de-formacion-del-servicio-de-proteccion-federal/
952,"octubre 12, 2020",https://lopezobrador.org.mx/2020/10/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-394/
953,"octubre 11, 2020",https://lopezobrador.org.mx/2020/10/11/version-estenografica-acciones-de-mejoramiento-urbano-en-solidaridad-quintana-roo/
954,"octubre 11, 2020",https://lopezobrador.org.mx/2020/10/11/version-estenografica-supervision-de-obra-del-tren-maya-en-tinum-yucatan/
955,"octubre 10, 2020",https://lopezobrador.org.mx/2020/10/10/version-estenografica-supervision-de-obra-del-tren-maya-en-kopoma-yucatan/
956,"octubre 10, 2020",https://lopezobrador.org.mx/2020/10/10/version-estenografica-supervision-de-obra-del-tren-maya-en-campeche/
957,"octubre 9, 2020",https://lopezobrador.org.mx/2020/10/09/version-estenografica-supervision-de-obra-del-tren-maya-en-palenque-chiapas/
958,"octubre 9, 2020",https://lopezobrador.org.mx/2020/10/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-393/
959,"octubre 8, 2020",https://lopezobrador.org.mx/2020/10/08/version-estenografica-conmemoracion-de-los-80-anos-de-el-colegio-de-mexico/
960,"octubre 8, 2020",https://lopezobrador.org.mx/2020/10/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-392/
961,"octubre 7, 2020",https://lopezobrador.org.mx/2020/10/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-391/
962,"octubre 6, 2020",https://lopezobrador.org.mx/2020/10/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-390/
963,"octubre 5, 2020",https://lopezobrador.org.mx/2020/10/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-389/
964,"octubre 4, 2020",https://lopezobrador.org.mx/2020/10/04/version-estenografica-programa-de-mejoramiento-urbano-en-hermosillo-sonora/
965,"octubre 3, 2020",https://lopezobrador.org.mx/2020/10/03/version-estenografica-informe-de-avances-a-la-comunidad-de-la-region-sierra-alta-de-sonora/
966,"octubre 2, 2020",https://lopezobrador.org.mx/2020/10/02/version-estenografica-inicio-de-construccion-de-la-unidad-de-medicina-familiar-no-12-en-agua-prieta-sonora/
967,"octubre 2, 2020",https://lopezobrador.org.mx/2020/10/02/version-estenografica-programa-de-mejoramiento-urbano-en-ciudad-juarez-chihuahua/
968,"octubre 2, 2020",https://lopezobrador.org.mx/2020/10/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-388/
969,"octubre 1, 2020",https://lopezobrador.org.mx/2020/10/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-387/
970,"septiembre 30, 2020",https://lopezobrador.org.mx/2020/09/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-386/
971,"septiembre 29, 2020",https://lopezobrador.org.mx/2020/09/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-385/
972,"septiembre 28, 2020",https://lopezobrador.org.mx/2020/09/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-384/
973,"septiembre 27, 2020",https://lopezobrador.org.mx/2020/09/27/version-estenografica-evaluacion-de-programas-integrales-de-bienestar-en-cordoba-veracruz/
974,"septiembre 27, 2020",https://lopezobrador.org.mx/2020/09/27/version-estenografica-evaluacion-de-programas-integrales-de-bienestar-en-veracruz-veracruz/
975,"septiembre 26, 2020",https://lopezobrador.org.mx/2020/09/26/version-estenografica-evaluacion-de-programas-integrales-de-bienestar-en-xalapa-veracruz/
976,"septiembre 26, 2020",https://lopezobrador.org.mx/2020/09/26/version-estenografica-informe-a-seis-anos-de-la-desaparicion-de-43-normalistas-de-ayotzinapa-en-palacio-nacional/
977,"septiembre 25, 2020",https://lopezobrador.org.mx/2020/09/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-383/
978,"septiembre 24, 2020",https://lopezobrador.org.mx/2020/09/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-382/
979,"septiembre 23, 2020",https://lopezobrador.org.mx/2020/09/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-381/
980,"septiembre 22, 2020",https://lopezobrador.org.mx/2020/09/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-380/
981,"septiembre 21, 2020",https://lopezobrador.org.mx/2020/09/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-379/
982,"septiembre 20, 2020",https://lopezobrador.org.mx/2020/09/20/version-estenografica-programa-nacional-de-reconstruccion-a-tres-anos-de-los-sismos-de-2017-en-zacatepec-morelos/
983,"septiembre 20, 2020",https://lopezobrador.org.mx/2020/09/20/version-estenografica-programa-nacional-de-reconstruccion-a-tres-anos-de-los-sismos-de-2017-en-jojutla-morelos/
984,"septiembre 19, 2020",https://lopezobrador.org.mx/2020/09/19/version-estenografica-programa-nacional-de-reconstruccion-a-tres-anos-de-los-sismos-de-2017-en-atlixco-puebla/
985,"septiembre 19, 2020",https://lopezobrador.org.mx/2020/09/19/version-estenografica-programa-nacional-de-reconstruccion-a-tres-anos-de-los-sismos-de-2017-en-puebla/
986,"septiembre 19, 2020",https://lopezobrador.org.mx/2020/09/19/version-estenografica-inauguracion-del-paso-vehicular-ocotoxco-en-yauhquemehcan-tlaxcala/
987,"septiembre 18, 2020",https://lopezobrador.org.mx/2020/09/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-378/
988,"septiembre 17, 2020",https://lopezobrador.org.mx/2020/09/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-377/
989,"septiembre 16, 2020",https://lopezobrador.org.mx/2020/09/16/version-estenografica-grito-de-independencia-del-presidente-andres-manuel-lopez-obrador-en-el-210-aniversario/
990,"septiembre 15, 2020",https://lopezobrador.org.mx/2020/09/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-376/
991,"septiembre 14, 2020",https://lopezobrador.org.mx/2020/09/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-375/
992,"septiembre 13, 2020",https://lopezobrador.org.mx/2020/09/13/version-estenografica-inauguracion-primera-etapa-de-intervencion-del-parque-cuitlahuac-en-iztapalapa-ciudad-de-mexico/
993,"septiembre 13, 2020",https://lopezobrador.org.mx/2020/09/13/version-estenografica-ampliacion-de-linea-12-del-metro-en-alvaro-obregon-ciudad-de-mexico/
994,"septiembre 13, 2020",https://lopezobrador.org.mx/2020/09/13/version-estenografica-173-aniversario-de-la-gesta-heroica-de-los-ninos-heroes-de-chapultepec/
995,"septiembre 12, 2020",https://lopezobrador.org.mx/2020/09/12/version-estenografica-inauguracion-de-la-linea-3-del-tren-ligero-de-guadalajara-en-tonala-jalisco/
996,"septiembre 11, 2020",https://lopezobrador.org.mx/2020/09/11/version-estenografica-supervision-del-tren-interurbano-mexico-toluca-en-zinacantepec-estado-de-mexico/
997,"septiembre 11, 2020",https://lopezobrador.org.mx/2020/09/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-374/
998,"septiembre 10, 2020",https://lopezobrador.org.mx/2020/09/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-373/
999,"septiembre 9, 2020",https://lopezobrador.org.mx/2020/09/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-372/
1000,"septiembre 8, 2020",https://lopezobrador.org.mx/2020/09/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-371/
1001,"septiembre 7, 2020",https://lopezobrador.org.mx/2020/09/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-370/
1002,"septiembre 4, 2020",https://lopezobrador.org.mx/2020/09/04/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-6/
1003,"septiembre 3, 2020",https://lopezobrador.org.mx/2020/09/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-369/
1004,"septiembre 2, 2020",https://lopezobrador.org.mx/2020/09/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-368/
1005,"septiembre 1, 2020",https://lopezobrador.org.mx/2020/09/01/discurso-del-presidente-andres-manuel-lopez-obrador-en-su-segundo-informe-de-gobierno/
1006,"agosto 31, 2020",https://lopezobrador.org.mx/2020/08/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-367/
1007,"agosto 28, 2020",https://lopezobrador.org.mx/2020/08/28/version-estenografica-programa-de-mejoramiento-urbano-en-reynosa-tamaulipas/
1008,"agosto 28, 2020",https://lopezobrador.org.mx/2020/08/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tamaulipas/
1009,"agosto 27, 2020",https://lopezobrador.org.mx/2020/08/27/version-estenografica-rehabilitacion-del-sistema-nacional-de-refinacion-en-cadereyta-jimenez-nuevo-leon/
1010,"agosto 27, 2020",https://lopezobrador.org.mx/2020/08/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-nuevo-leon/
1011,"agosto 26, 2020",https://lopezobrador.org.mx/2020/08/26/version-estenografica-agua-saludable-para-la-laguna-en-gomez-palacio-durango/
1012,"agosto 26, 2020",https://lopezobrador.org.mx/2020/08/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-coahuila/
1013,"agosto 25, 2020",https://lopezobrador.org.mx/2020/08/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-366/
1014,"agosto 24, 2020",https://lopezobrador.org.mx/2020/08/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-364/
1015,"agosto 21, 2020",https://lopezobrador.org.mx/2020/08/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-aguascalientes/
1016,"agosto 20, 2020",https://lopezobrador.org.mx/2020/08/20/version-estenografica-rescate-del-campo-y-autosuficiencia-alimentaria-en-zacatecas-zacatecas/
1017,"agosto 20, 2020",https://lopezobrador.org.mx/2020/08/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-365/
1018,"agosto 19, 2020",https://lopezobrador.org.mx/2020/08/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-queretaro/
1019,"agosto 18, 2020",https://lopezobrador.org.mx/2020/08/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-363/
1020,"agosto 17, 2020",https://lopezobrador.org.mx/2020/08/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-362/
1021,"agosto 14, 2020",https://lopezobrador.org.mx/2020/08/14/version-estenografica-programa-de-mejoramiento-urbano-en-acapulco-guerrero-2/
1022,"agosto 14, 2020",https://lopezobrador.org.mx/2020/08/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-361/
1023,"agosto 13, 2020",https://lopezobrador.org.mx/2020/08/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-360/
1024,"agosto 12, 2020",https://lopezobrador.org.mx/2020/08/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-359/
1025,"agosto 11, 2020",https://lopezobrador.org.mx/2020/08/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-358/
1026,"agosto 10, 2020",https://lopezobrador.org.mx/2020/08/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-357/
1027,"agosto 7, 2020",https://lopezobrador.org.mx/2020/08/07/version-estenografica-programa-de-mejoramiento-urbano-en-los-cabos-baja-california-sur-2/
1028,"agosto 7, 2020",https://lopezobrador.org.mx/2020/08/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-baja-california-sur/
1029,"agosto 6, 2020",https://lopezobrador.org.mx/2020/08/06/version-estenografica-plan-de-justicia-del-pueblo-yaqui-en-vicam-sonora/
1030,"agosto 6, 2020",https://lopezobrador.org.mx/2020/08/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora/
1031,"agosto 5, 2020",https://lopezobrador.org.mx/2020/08/05/version-estenografica-inauguracion-de-la-presa-bicentenario-los-pilares-en-alamos-sonora/
1032,"agosto 5, 2020",https://lopezobrador.org.mx/2020/08/05/version-estenografica-supervision-de-revestimiento-del-dren-bacurimi-en-culiacan-sinaloa/
1033,"agosto 5, 2020",https://lopezobrador.org.mx/2020/08/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sinaloa/
1034,"agosto 4, 2020",https://lopezobrador.org.mx/2020/08/04/version-estenografica-mejoramiento-urbano-en-zona-afectada-por-huracan-willa-en-tecuala-nayarit/
1035,"agosto 4, 2020",https://lopezobrador.org.mx/2020/08/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-nayarit/
1036,"agosto 3, 2020",https://lopezobrador.org.mx/2020/08/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-356/
1037,"julio 31, 2020",https://lopezobrador.org.mx/2020/07/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-355/
1038,"julio 30, 2020",https://lopezobrador.org.mx/2020/07/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-354/
1039,"julio 29, 2020",https://lopezobrador.org.mx/2020/07/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-353/
1040,"julio 28, 2020",https://lopezobrador.org.mx/2020/07/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-352/
1041,"julio 27, 2020",https://lopezobrador.org.mx/2020/07/27/133833/
1042,"julio 26, 2020",https://lopezobrador.org.mx/2020/07/26/version-estenografica-supervision-de-la-autopista-barranca-larga-ventanilla-en-santa-maria-colotepec-oaxaca/
1043,"julio 25, 2020",https://lopezobrador.org.mx/2020/07/25/version-estenografica-supervision-de-obras-en-puerto-de-salina-cruz-oaxaca/
1044,"julio 25, 2020",https://lopezobrador.org.mx/2020/07/25/version-estenografica-rehabilitacion-del-sistema-nacional-de-refinacion-en-salina-cruz-oaxaca/
1045,"julio 24, 2020",https://lopezobrador.org.mx/2020/07/24/version-estenografica-rehabilitacion-del-ferrocarril-del-istmo-de-tehuantepec-en-ixtepec-oaxaca/
1046,"julio 24, 2020",https://lopezobrador.org.mx/2020/07/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca/
1047,"julio 23, 2020",https://lopezobrador.org.mx/2020/07/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-351/
1048,"julio 22, 2020",https://lopezobrador.org.mx/2020/07/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-350/
1049,"julio 21, 2020",https://lopezobrador.org.mx/2020/07/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-349/
1050,"julio 20, 2020",https://lopezobrador.org.mx/2020/07/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-348/
1051,"julio 17, 2020",https://lopezobrador.org.mx/2020/07/17/version-estenografica-visita-al-recinto-portuario-de-manzanillo-colima/
1052,"julio 17, 2020",https://lopezobrador.org.mx/2020/07/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-colima/
1053,"julio 16, 2020",https://lopezobrador.org.mx/2020/07/16/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-en-zapopan-jalisco/
1054,"julio 16, 2020",https://lopezobrador.org.mx/2020/07/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-jalisco-2/
1055,"julio 15, 2020",https://lopezobrador.org.mx/2020/07/15/version-estenografica-rehabilitacion-del-sistema-nacional-de-refinacion-en-salamanca-guanajuato/
1056,"julio 15, 2020",https://lopezobrador.org.mx/2020/07/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-guanajuato/
1057,"julio 14, 2020",https://lopezobrador.org.mx/2020/07/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-347/
1058,"julio 13, 2020",https://lopezobrador.org.mx/2020/07/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-346/
1059,"julio 10, 2020",https://lopezobrador.org.mx/2020/07/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-345/
1060,"julio 8, 2020",https://lopezobrador.org.mx/2020/07/08/palabras-del-presidente-andres-manuel-lopez-obrador-con-motivo-de-la-declaracion-conjunta-con-donald-trump-presidente-de-ee-uu/
1061,"julio 7, 2020",https://lopezobrador.org.mx/2020/07/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-344/
1062,"julio 6, 2020",https://lopezobrador.org.mx/2020/07/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-343/
1063,"julio 3, 2020",https://lopezobrador.org.mx/2020/07/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-342/
1064,"julio 2, 2020",https://lopezobrador.org.mx/2020/07/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-341/
1065,"julio 1, 2020",https://lopezobrador.org.mx/2020/07/01/palabras-de-andres-manuel-lopez-obrador-presidente-de-mexico-a-dos-anos-del-triunfo-historico-democratico-del-pueblo-de-mexico/
1066,"julio 1, 2020",https://lopezobrador.org.mx/2020/07/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-340/
1067,"junio 30, 2020",https://lopezobrador.org.mx/2020/06/30/version-estenografica-primer-aniversario-de-la-guardia-nacional-en-campo-marte-ciudad-de-mexico/
1068,"junio 30, 2020",https://lopezobrador.org.mx/2020/06/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-339/
1069,"junio 29, 2020",https://lopezobrador.org.mx/2020/06/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-338/
1070,"junio 26, 2020",https://lopezobrador.org.mx/2020/06/26/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-en-morelia-michoacan/
1071,"junio 26, 2020",https://lopezobrador.org.mx/2020/06/26/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-desde-michoacan/
1072,"junio 25, 2020",https://lopezobrador.org.mx/2020/06/25/version-estenografica-convenio-para-la-operacion-del-hospital-materno-de-texcoco-estado-de-mexico/
1073,"junio 25, 2020",https://lopezobrador.org.mx/2020/06/25/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-5/
1074,"junio 24, 2020",https://lopezobrador.org.mx/2020/06/24/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-4/
1075,"junio 23, 2020",https://lopezobrador.org.mx/2020/06/23/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-3/
1076,"junio 22, 2020",https://lopezobrador.org.mx/2020/06/22/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-2/
1077,"junio 19, 2020",https://lopezobrador.org.mx/2020/06/19/version-estenografica-rehabilitacion-del-hospital-general-dr-carlos-calero-elorduy-en-cuernavaca-morelos/
1078,"junio 19, 2020",https://lopezobrador.org.mx/2020/06/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-morelos/
1079,"junio 18, 2020",https://lopezobrador.org.mx/2020/06/18/version-estenografica-la-escuela-es-nuestra-en-san-agustin-tlaxiaca-hidalgo/
1080,"junio 18, 2020",https://lopezobrador.org.mx/2020/06/18/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-desde-hidalgo/
1081,"junio 17, 2020",https://lopezobrador.org.mx/2020/06/17/version-estenografica-informe-de-la-reconstruccion-en-puebla-en-san-pedro-cholula-puebla/
1082,"junio 17, 2020",https://lopezobrador.org.mx/2020/06/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-puebla/
1083,"junio 16, 2020",https://lopezobrador.org.mx/2020/06/16/version-estenografica-supervision-del-paso-vehicular-ocotoxco-en-yauhquemehcan-tlaxcala/
1084,"junio 16, 2020",https://lopezobrador.org.mx/2020/06/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tlaxcala/
1085,"junio 15, 2020",https://lopezobrador.org.mx/2020/06/15/version-estenografica-sembrando-vida-en-perote-veracruz/
1086,"junio 15, 2020",https://lopezobrador.org.mx/2020/06/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-veracruz/
1087,"junio 12, 2020",https://lopezobrador.org.mx/2020/06/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-337/
1088,"junio 11, 2020",https://lopezobrador.org.mx/2020/06/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-336/
1089,"junio 10, 2020",https://lopezobrador.org.mx/2020/06/10/economia-mexicana-muestra-recuperacion-en-medio-de-crisis-generada-por-covid-19-asegura-presidente-amlo/
1090,"junio 10, 2020",https://lopezobrador.org.mx/2020/06/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-335/
1091,"junio 9, 2020",https://lopezobrador.org.mx/2020/06/09/mexico-da-ejemplo-al-mundo-en-control-de-epidemia-de-covid-19-presidente-manejo-ha-sido-eficaz-y-con-apoyo-del-pueblo-afirma/
1092,"junio 9, 2020",https://lopezobrador.org.mx/2020/06/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-334/
1093,"junio 8, 2020",https://lopezobrador.org.mx/2020/06/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-333/
1094,"junio 7, 2020",https://lopezobrador.org.mx/2020/06/07/version-estenografica-rehabilitacion-de-la-via-del-ferrocarril-del-istmo-de-tehuantepec-en-sayula-de-aleman-veracruz/
1095,"junio 6, 2020",https://lopezobrador.org.mx/2020/06/06/version-estenografica-rehabilitacion-del-sistema-nacional-de-refinacion-en-coatzacoalcos-veracruz/
1096,"junio 6, 2020",https://lopezobrador.org.mx/2020/06/06/version-estenografica-rehabilitacion-del-sistema-nacional-de-refinacion-en-minatitlan-veracruz/
1097,"junio 5, 2020",https://lopezobrador.org.mx/2020/06/05/version-estenografica-supervision-de-obras-de-ampliacion-del-puerto-de-coatzacoalcos/
1098,"junio 5, 2020",https://lopezobrador.org.mx/2020/06/05/version-estenografica-evaluacion-de-trabajos-de-la-refineria-dos-bocas-en-paraiso-tabasco/
1099,"junio 5, 2020",https://lopezobrador.org.mx/2020/06/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tabasco/
1100,"junio 4, 2020",https://lopezobrador.org.mx/2020/06/04/version-estenografica-banderazo-de-inicio-de-obra-del-tren-maya-en-palenque-chiapas/
1101,"junio 4, 2020",https://lopezobrador.org.mx/2020/06/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-chiapas/
1102,"junio 3, 2020",https://lopezobrador.org.mx/2020/06/03/version-estenografica-banderazo-de-inicio-de-obra-del-tren-maya-en-escarcega-campeche/
1103,"junio 3, 2020",https://lopezobrador.org.mx/2020/06/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-campeche/
1104,"junio 2, 2020",https://lopezobrador.org.mx/2020/06/02/version-estenografica-banderazo-de-inicio-de-obra-del-tren-maya-en-maxcanu-yucatan/
1105,"junio 2, 2020",https://lopezobrador.org.mx/2020/06/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-yucatan/
1106,"junio 1, 2020",https://lopezobrador.org.mx/2020/06/01/version-estenografica-banderazo-de-inicio-de-obra-del-tren-maya-en-lazaro-cardenas-quintana-roo/
1107,"junio 1, 2020",https://lopezobrador.org.mx/2020/06/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-quintana-roo/
